,id,carat,cut,color,clarity,depth,price
13808,13808,1.59,3,0,2,62.5,8.966
13809,13809,0.4,2,2,4,61.3,6.707
13810,13810,1.02,3,0,2,61.2,8.159
13811,13811,1.05,2,6,2,59.3,8.71
13812,13812,0.31,4,1,3,61.6,6.114
13813,13813,1.01,1,6,1,61.5,8.357
13814,13814,0.31,3,5,3,60.5,6.522
13815,13815,0.59,4,6,2,61.7,7.421
13816,13816,0.33,4,3,6,61.4,6.709
13817,13817,0.52,4,5,1,61.0,7.253
13818,13818,0.51,3,5,4,61.9,7.564
13819,13819,0.5,4,5,3,62.6,7.393
13821,13821,0.64,4,6,6,61.5,8.362
13822,13822,0.24,4,5,5,61.3,6.265
13823,13823,0.32,3,5,1,62.4,6.356
13824,13824,1.02,3,4,0,59.6,7.805
13825,13825,1.57,3,1,5,60.7,9.319
13826,13826,0.33,4,3,5,62.5,6.872
13827,13827,0.32,4,3,3,61.8,6.33
13828,13828,0.51,1,3,2,63.6,7.179
13829,13829,1.53,2,5,2,63.5,9.342
13831,13831,0.52,2,5,3,62.3,7.432
13832,13832,1.23,4,3,4,62.1,9.13
13833,13833,0.7,0,4,3,64.5,7.924
13834,13834,0.73,2,5,1,62.1,7.781
13835,13835,0.67,2,3,3,59.4,7.664
13836,13836,0.97,2,4,1,59.6,8.288
13837,13837,1.3,3,4,4,62.5,9.341
13838,13838,0.32,4,5,5,61.4,6.737
13839,13839,0.66,1,4,3,64.1,7.668
13840,13840,0.8,4,4,4,61.6,8.265
13841,13841,1.11,3,6,3,59.5,8.792
13842,13842,1.01,1,4,2,63.8,8.497
13843,13843,0.51,2,6,4,62.4,7.522
13844,13844,0.51,2,5,1,59.3,7.263
13845,13845,1.2,2,2,3,63.3,8.7
13847,13847,1.2,4,5,2,62.3,8.864
13848,13848,0.36,3,6,1,61.5,6.286
13850,13850,1.03,4,1,2,62.2,8.397
13851,13851,0.3,4,5,5,61.4,7.026
13852,13852,0.91,2,5,4,62.8,8.529
13853,13853,0.31,2,2,5,61.2,6.438
13854,13854,0.3,4,6,3,62.2,6.565
13855,13855,1.56,3,4,2,60.1,9.332
13856,13856,1.5,2,2,3,60.0,9.325
13857,13857,1.16,4,3,5,62.0,9.083
13858,13858,0.3,2,4,1,62.2,5.976
13859,13859,0.29,2,4,5,60.8,6.384
13860,13860,0.3,4,4,5,61.6,6.621
13861,13861,0.76,4,3,3,61.3,7.931
13862,13862,1.02,2,3,5,61.3,8.895
13863,13863,1.06,4,5,1,60.9,8.546
13864,13864,0.33,2,4,4,62.7,6.608
13865,13865,1.06,4,3,5,61.0,8.993
13866,13866,0.3,2,5,2,63.2,6.515
13867,13867,0.53,1,3,4,63.8,7.372
13868,13868,0.73,2,5,1,63.3,7.787
13869,13869,1.03,3,6,1,61.8,8.425
13870,13870,0.7,2,3,1,60.6,7.629
13872,13872,2.0,2,3,2,63.0,9.783
13874,13874,1.14,3,5,5,59.7,9.236
13875,13875,1.34,2,0,4,63.0,8.738
13876,13876,0.3,4,3,5,61.5,6.778
13877,13877,0.79,3,2,2,60.1,7.823
13878,13878,0.7,1,2,2,63.7,7.704
13879,13879,0.64,1,3,3,64.1,7.553
13880,13880,0.6,3,2,0,60.1,6.692
13881,13881,0.7,1,4,1,62.2,7.631
13882,13882,1.0,4,1,1,58.8,8.197
13883,13883,0.3,4,2,2,61.7,6.142
13884,13884,0.3,4,6,3,61.3,6.565
13885,13885,1.2,4,0,3,62.3,8.502
13886,13886,0.55,2,6,1,63.3,7.221
13887,13887,0.31,4,6,3,62.2,6.848
13888,13888,0.32,3,5,3,61.3,6.802
13890,13890,1.01,3,3,2,60.0,8.477
13891,13891,1.5,2,5,1,63.5,8.748
13893,13893,1.23,2,1,4,63.1,8.789
13894,13894,0.32,4,1,6,62.5,6.628
13895,13895,1.82,3,3,1,61.3,9.399
13896,13896,0.33,3,5,3,61.0,6.833
13897,13897,0.72,4,3,4,61.3,8.04
13898,13898,1.01,3,3,3,62.1,8.69
13899,13899,0.34,4,3,5,62.0,6.582
13900,13900,0.5,2,6,2,60.6,7.227
13902,13902,0.95,2,0,3,63.5,8.106
13903,13903,0.32,4,4,7,61.8,7.093
13904,13904,0.82,3,2,1,59.5,7.824
13905,13905,1.42,3,4,1,59.7,8.956
13906,13906,0.33,2,6,3,62.9,6.492
13907,13907,1.0,2,3,3,63.8,8.762
13908,13908,0.63,4,5,3,62.1,7.698
13909,13909,1.01,3,2,3,62.6,8.527
13910,13910,1.01,2,3,1,63.1,8.163
13911,13911,0.3,3,6,2,62.1,6.564
13912,13912,0.61,3,2,4,59.6,7.492
13914,13914,1.21,4,2,5,60.4,8.981
13915,13915,0.3,4,5,3,62.5,6.489
13916,13916,0.31,2,6,2,60.2,6.347
13917,13917,0.5,3,3,2,62.9,7.159
13918,13918,0.54,3,6,5,62.0,7.826
13920,13920,1.52,1,1,2,64.0,9.137
13921,13921,0.33,4,4,6,61.9,6.78
13922,13922,1.25,4,2,3,60.0,8.846
13923,13923,1.0,4,0,3,62.4,8.42
13924,13924,0.5,4,3,1,62.1,6.985
13925,13925,1.27,3,0,6,60.1,8.659
13926,13926,1.0,2,3,5,63.0,8.879
13927,13927,1.06,2,3,4,63.0,8.834
13928,13928,1.22,3,3,5,62.0,9.221
13929,13929,0.75,3,6,1,60.6,7.789
13930,13930,2.0,2,0,3,61.9,9.575
13931,13931,0.53,4,4,5,60.8,7.678
13932,13932,1.0,2,4,1,63.3,8.466
13933,13933,1.05,4,2,2,60.8,8.649
13934,13934,0.32,4,5,6,61.9,6.861
13935,13935,1.09,4,5,2,61.1,8.707
13936,13936,1.0,1,4,3,63.4,8.613
13938,13938,1.06,3,4,1,62.4,8.383
13939,13939,0.38,2,2,1,63.4,6.554
13940,13940,0.32,4,2,4,61.9,6.579
13941,13941,0.9,1,5,4,62.7,8.557
13942,13942,0.38,3,5,3,62.2,7.014
13943,13943,0.4,2,3,7,62.3,7.067
13944,13944,0.38,1,6,3,63.4,6.77
13945,13945,0.32,4,3,5,61.2,6.842
13946,13946,0.3,4,6,5,60.7,6.702
13947,13947,0.5,2,4,2,63.1,7.009
13948,13948,1.1,3,2,1,62.8,8.295
13949,13949,0.31,4,2,2,62.1,6.14
13950,13950,0.31,4,5,3,61.8,6.771
13952,13952,1.0,1,4,1,63.8,8.314
13953,13953,0.77,2,6,3,63.0,8.117
13954,13954,0.83,3,4,2,62.0,8.07
13955,13955,1.01,3,2,2,62.3,8.535
13956,13956,1.13,2,5,2,60.8,8.534
13957,13957,0.7,4,4,2,61.2,8.045
13958,13958,0.59,4,3,6,61.5,7.681
13959,13959,1.16,4,2,1,62.2,8.568
13960,13960,0.35,4,4,3,62.4,6.809
13961,13961,0.31,1,3,4,63.2,6.438
13962,13962,0.36,4,3,5,62.3,6.959
13963,13963,1.5,4,4,3,60.2,9.567
13964,13964,0.7,4,3,5,62.1,7.958
13965,13965,0.3,3,5,3,61.7,6.738
13966,13966,0.75,4,5,2,61.5,7.883
13967,13967,0.23,2,5,6,62.0,6.198
13968,13968,0.47,4,5,3,61.7,7.14
13969,13969,0.55,4,6,3,62.8,7.546
13970,13970,0.31,4,4,6,61.8,6.866
13971,13971,1.01,3,1,1,61.6,8.135
13972,13972,1.54,3,3,5,62.2,9.679
13974,13974,0.37,3,3,4,61.5,6.864
13975,13975,0.31,3,3,4,62.4,6.687
13976,13976,1.0,2,4,6,61.1,9.197
13977,13977,0.41,4,3,4,61.9,6.801
13978,13978,0.32,4,4,3,62.4,6.469
13979,13979,0.71,3,3,3,63.0,7.914
13980,13980,0.71,2,1,1,62.2,7.551
13981,13981,0.81,3,5,1,59.9,7.847
13982,13982,1.06,2,0,3,62.6,8.392
13983,13983,1.35,3,0,2,62.1,8.314
13984,13984,0.26,2,5,4,63.0,6.116
13985,13985,0.74,3,3,4,62.9,7.937
13986,13986,0.3,4,3,3,61.8,6.301
13987,13987,0.33,4,6,3,62.1,6.91
13988,13988,0.72,4,3,1,62.5,7.64
13989,13989,1.58,4,4,2,60.3,9.443
13990,13990,1.52,4,0,1,62.7,8.714
13991,13991,0.36,3,5,7,59.4,7.114
13992,13992,0.55,2,4,4,60.7,7.525
13994,13994,0.52,2,4,6,62.0,7.747
13995,13995,1.73,4,0,3,63.0,9.218
13996,13996,0.53,3,0,3,60.9,7.023
13998,13998,1.02,4,1,0,61.7,7.981
13999,13999,0.31,2,5,2,63.1,6.548
14000,14000,0.87,4,4,1,62.2,8.036
14001,14001,1.05,3,2,1,61.7,8.117
14003,14003,1.01,3,3,4,59.8,8.766
14004,14004,0.72,4,4,1,61.9,7.629
14006,14006,0.43,4,5,6,61.3,7.268
14007,14007,0.71,2,4,6,62.7,8.196
14008,14008,0.9,1,5,3,64.0,8.361
14009,14009,0.51,4,1,1,62.2,6.817
14010,14010,0.34,4,2,4,62.5,6.64
14011,14011,1.5,2,5,2,61.9,9.369
14012,14012,0.57,4,2,2,61.3,7.164
14013,14013,0.83,4,2,6,63.4,8.255
14014,14014,0.3,4,4,6,61.5,6.948
14015,14015,0.3,4,4,7,60.8,6.793
14016,14016,1.01,1,4,1,63.0,8.25
14017,14017,1.01,2,2,1,63.9,8.3
14018,14018,0.52,4,0,2,62.0,6.835
14019,14019,1.23,4,6,3,62.3,9.194
14020,14020,0.38,4,4,4,62.0,6.763
14021,14021,0.42,2,2,6,62.2,7.084
14022,14022,0.46,3,3,4,62.8,6.991
14023,14023,0.41,3,3,3,61.8,6.967
14024,14024,1.02,4,3,3,60.6,8.754
14025,14025,1.71,2,3,4,61.3,9.753
14027,14027,1.0,4,6,2,60.5,8.679
14028,14028,0.39,4,4,2,60.1,6.547
14029,14029,0.55,2,1,2,63.6,7.047
14030,14030,0.43,2,3,2,58.9,6.652
14031,14031,1.5,4,4,2,62.0,9.342
14032,14032,1.01,2,2,3,62.8,8.623
14033,14033,0.9,3,3,1,62.8,8.127
14034,14034,0.74,4,3,3,62.9,7.909
14035,14035,0.75,2,1,5,62.0,7.919
14036,14036,0.52,4,6,2,61.8,7.381
14037,14037,0.81,1,2,2,63.0,7.838
14038,14038,0.71,2,2,2,62.2,7.691
14039,14039,1.06,2,2,2,62.2,8.492
14040,14040,0.7,3,2,3,62.2,7.689
14041,14041,0.3,4,5,5,61.9,6.921
14042,14042,0.4,4,3,7,61.2,7.114
14043,14043,0.56,4,4,3,60.8,7.39
14044,14044,1.31,2,1,1,63.5,8.633
14045,14045,0.34,4,4,7,61.7,7.151
14046,14046,0.7,4,1,3,62.2,7.711
14047,14047,0.57,3,5,3,62.2,7.729
14048,14048,1.13,4,5,3,62.0,9.036
14049,14049,0.83,3,2,2,62.5,7.946
14050,14050,1.21,2,1,3,63.4,8.592
14051,14051,1.7,2,1,2,61.8,9.195
14052,14052,1.01,2,0,2,62.2,8.365
14053,14053,0.45,2,3,6,60.1,7.141
14054,14054,0.32,4,3,5,61.5,6.842
14056,14056,1.06,3,5,3,61.3,8.91
14057,14057,1.47,2,0,5,62.6,8.994
14058,14058,0.56,2,5,5,62.6,7.65
14059,14059,0.26,4,4,5,61.6,6.645
14061,14061,1.02,4,3,7,62.3,9.1
14062,14062,0.79,3,2,2,63.0,7.792
14063,14063,0.7,2,6,1,63.3,7.764
14064,14064,1.16,3,4,1,62.1,8.531
14065,14065,0.55,4,2,1,62.2,6.963
14066,14066,1.0,3,5,4,61.1,8.916
14067,14067,0.43,2,3,4,61.0,6.849
14068,14068,0.5,2,6,4,62.3,7.521
14069,14069,1.11,2,2,2,63.2,8.555
14071,14071,1.05,2,2,2,63.2,8.523
14072,14072,1.21,2,2,4,60.4,8.881
14073,14073,0.27,4,1,3,62.1,6.28
14074,14074,0.32,2,5,2,62.2,6.33
14075,14075,0.4,3,4,6,61.1,7.141
14076,14076,1.51,2,3,2,61.5,9.301
14077,14077,1.54,2,3,5,61.1,9.631
14078,14078,0.4,4,3,6,62.4,6.95
14079,14079,0.31,4,6,3,62.1,6.599
14080,14080,2.0,1,2,2,63.6,9.72
14081,14081,0.7,3,5,4,59.6,7.944
14082,14082,0.32,3,2,2,62.3,6.382
14083,14083,0.7,1,6,2,62.6,7.894
14084,14084,0.32,4,5,5,60.4,6.658
14085,14085,0.53,4,2,2,62.0,7.094
14086,14086,0.54,4,4,2,59.8,7.222
14087,14087,1.16,3,3,2,63.0,8.588
14088,14088,2.0,2,1,2,62.9,9.621
14089,14089,0.9,2,5,2,62.9,8.163
14090,14090,0.63,4,6,7,61.2,8.251
14091,14091,0.3,2,2,4,62.4,6.196
14092,14092,0.7,2,6,4,59.3,8.295
14093,14093,0.6,2,0,4,62.6,7.228
14094,14094,0.3,1,3,4,63.6,6.654
14095,14095,1.03,4,1,4,62.4,8.343
14096,14096,0.9,3,5,1,61.7,8.327
14097,14097,0.37,4,3,2,61.4,6.373
14098,14098,1.56,3,2,4,62.0,9.337
14099,14099,1.12,4,4,3,61.9,8.934
14101,14101,0.44,3,3,5,61.3,7.052
14102,14102,0.39,4,3,5,62.1,6.787
14103,14103,0.4,2,5,2,61.3,6.603
14104,14104,0.32,3,6,2,60.4,6.378
14105,14105,0.41,4,2,6,62.7,7.017
14106,14106,1.52,4,5,1,60.1,9.149
14107,14107,0.8,1,4,4,63.3,8.044
14108,14108,0.3,4,4,4,61.6,6.48
14109,14109,1.11,3,4,1,62.1,8.362
14110,14110,1.2,4,5,1,61.3,8.569
14111,14111,0.61,4,4,2,61.4,7.427
14112,14112,1.14,2,6,1,59.2,8.509
14114,14114,0.31,2,0,2,63.5,6.142
14115,14115,0.6,4,5,2,61.4,7.467
14116,14116,0.31,3,2,6,62.6,6.81
14117,14117,0.51,2,2,6,60.9,7.419
14118,14118,0.53,3,2,3,61.4,7.253
14119,14119,0.34,4,3,3,61.5,6.39
14120,14120,0.56,4,6,4,61.7,7.562
14121,14121,0.31,4,3,4,61.4,6.438
14124,14124,0.24,2,2,6,62.3,6.107
14125,14125,0.51,2,3,3,62.9,7.271
14126,14126,1.09,2,3,4,60.0,8.893
14127,14127,0.36,4,5,3,61.7,6.528
14128,14128,0.42,4,1,6,60.2,6.851
14129,14129,0.41,4,3,5,61.1,6.915
14130,14130,0.51,2,4,5,60.3,7.876
14131,14131,1.44,4,3,0,63.2,8.715
14132,14132,0.71,4,1,2,62.6,7.655
14133,14133,0.31,3,4,2,62.7,6.246
14134,14134,0.4,4,6,5,60.9,7.21
14135,14135,1.01,3,6,2,62.8,8.689
14136,14136,1.2,4,1,3,62.1,8.685
14137,14137,0.76,3,5,2,60.4,7.933
14138,14138,0.3,4,4,2,62.4,6.163
14139,14139,1.09,3,1,1,62.3,7.904
14140,14140,0.71,2,4,3,63.5,7.875
14141,14141,0.71,1,3,3,58.9,7.882
14142,14142,0.35,4,4,4,62.4,6.5
14143,14143,1.21,2,6,1,62.4,8.74
14144,14144,0.41,3,2,6,60.4,6.95
14145,14145,0.32,2,5,2,62.2,6.33
14146,14146,1.02,2,3,3,61.9,8.79
14147,14147,1.28,2,2,4,61.2,9.065
14148,14148,1.73,3,2,3,59.2,9.49
14149,14149,0.31,2,4,2,60.6,6.246
14150,14150,1.23,4,0,3,61.2,8.702
14153,14153,0.52,4,5,4,61.4,7.829
14154,14154,0.33,1,6,3,63.5,6.438
14155,14155,0.33,3,5,6,60.1,6.892
14156,14156,0.9,2,6,2,62.4,8.246
14158,14158,0.71,3,6,6,59.7,8.408
14159,14159,0.52,4,5,3,61.3,7.477
14160,14160,0.27,3,5,4,60.2,6.402
14161,14161,1.5,1,1,2,63.8,8.736
14162,14162,0.57,4,3,5,61.7,7.699
14164,14164,0.33,2,5,2,59.1,6.292
14165,14165,0.51,3,2,4,62.5,7.274
14166,14166,0.7,3,5,2,61.9,7.786
14167,14167,0.36,3,4,3,60.5,6.837
14168,14168,1.7,4,1,2,62.9,9.2
14169,14169,0.32,4,3,4,60.5,6.469
14170,14170,1.23,3,4,2,62.5,8.638
14171,14171,1.02,3,3,7,61.8,9.047
14172,14172,0.52,4,3,5,60.9,7.527
14173,14173,0.4,1,3,4,63.4,6.663
14174,14174,0.8,2,2,6,61.9,8.226
14175,14175,0.35,4,6,1,62.4,6.506
14176,14176,0.9,1,3,3,63.6,8.341
14177,14177,0.9,2,6,1,60.3,8.153
14178,14178,0.85,4,3,2,60.4,8.045
14179,14179,0.5,1,3,2,63.6,7.159
14180,14180,0.71,4,2,6,61.8,8.011
14181,14181,1.01,1,4,1,59.4,8.297
14182,14182,0.38,3,3,4,61.9,6.974
14183,14183,0.38,4,5,5,62.0,6.937
14184,14184,0.39,2,6,4,61.7,6.775
14185,14185,1.53,2,5,3,61.2,9.567
14186,14186,0.37,3,4,3,59.7,6.796
14187,14187,1.07,4,5,2,61.4,8.789
14188,14188,0.96,3,3,2,62.0,8.118
14189,14189,0.7,3,4,1,62.5,7.772
14190,14190,0.41,4,5,5,62.2,7.125
14191,14191,1.22,2,1,3,63.3,8.696
14192,14192,0.29,2,1,3,62.4,5.951
14193,14193,0.57,3,5,2,61.4,7.455
14194,14194,0.52,2,5,3,60.3,7.432
14195,14195,1.02,2,4,6,62.4,9.104
14196,14196,1.51,1,0,3,62.8,8.912
14197,14197,0.52,4,4,7,60.6,7.862
14198,14198,1.12,3,2,2,61.6,8.569
14199,14199,0.51,1,6,2,63.6,7.361
14200,14200,0.73,4,1,5,60.1,7.804
14201,14201,1.03,4,5,2,62.0,8.632
14202,14202,0.79,4,5,3,59.3,8.107
14203,14203,1.11,4,4,3,61.8,9.111
14204,14204,0.41,4,4,3,62.8,7.009
14205,14205,0.53,2,1,4,61.6,7.159
14206,14206,0.42,4,3,3,61.2,6.742
14207,14207,0.35,2,3,4,62.9,6.56
14208,14208,0.31,1,6,2,63.4,6.347
14210,14210,1.24,3,0,3,61.8,8.569
14211,14211,1.03,3,5,3,62.5,8.711
14212,14212,1.02,4,6,4,61.2,9.066
14213,14213,0.63,3,3,3,61.5,7.534
14214,14214,1.0,3,5,3,61.5,8.813
14215,14215,1.01,2,2,2,62.3,8.4
14216,14216,0.32,4,6,2,61.3,6.378
14217,14217,0.32,3,3,3,62.6,6.579
14218,14218,0.75,3,4,2,61.5,7.895
14219,14219,0.33,3,3,3,60.8,6.361
14220,14220,0.39,4,5,3,60.9,6.732
14221,14221,0.42,4,6,4,61.8,7.236
14222,14222,1.5,3,6,3,61.8,9.632
14223,14223,0.41,4,5,4,61.5,6.981
14224,14224,1.23,3,1,3,61.1,8.733
14225,14225,0.31,4,2,5,62.2,6.687
14226,14226,1.07,4,3,5,61.9,9.124
14227,14227,1.0,4,3,5,60.8,8.955
14228,14228,0.41,4,5,6,60.7,7.22
14229,14229,0.43,3,6,2,61.0,6.652
14230,14230,0.35,2,2,2,63.1,6.446
14232,14232,0.53,2,6,2,60.9,7.255
14233,14233,0.41,2,3,3,61.0,6.718
14234,14234,1.5,2,4,2,62.8,9.201
14235,14235,0.81,4,3,2,62.6,7.91
14236,14236,0.23,2,6,6,63.3,6.273
14237,14237,0.38,4,5,2,61.7,6.489
14238,14238,0.27,2,5,5,63.0,6.433
14239,14239,0.8,3,4,1,61.0,7.936
14240,14240,0.6,4,6,2,62.3,7.518
14241,14241,1.27,4,3,3,61.9,9.158
14242,14242,1.03,1,0,3,63.7,8.241
14243,14243,0.81,4,1,2,62.2,7.751
14245,14245,1.0,2,4,3,61.9,8.613
14246,14246,0.34,2,3,4,63.1,6.78
14247,14247,0.3,3,0,4,62.7,6.227
14248,14248,0.9,3,2,3,61.3,8.314
14249,14249,1.51,2,6,3,63.2,9.418
14250,14250,0.33,4,6,1,62.4,6.198
14251,14251,0.72,2,4,2,62.6,7.8
14252,14252,0.3,4,6,3,62.5,6.815
14253,14253,1.0,3,2,0,60.4,7.566
14254,14254,0.3,4,6,6,61.3,6.974
14255,14255,0.72,4,1,3,61.2,7.882
14256,14256,0.42,4,1,3,61.0,6.693
14257,14257,0.32,4,3,5,61.2,6.593
14258,14258,1.04,4,3,6,62.5,9.02
14259,14259,2.0,2,3,1,63.5,9.156
14260,14260,0.32,4,4,6,62.0,6.765
14261,14261,0.32,2,2,2,61.9,6.107
14263,14263,1.02,3,5,2,62.8,8.6
14264,14264,0.33,2,3,5,61.4,6.54
14266,14266,1.01,1,6,1,63.9,8.449
14267,14267,1.01,4,2,2,62.3,8.523
14268,14268,0.74,4,3,3,62.3,7.965
14269,14269,0.34,2,1,2,61.7,6.129
14270,14270,1.05,4,2,1,61.2,8.374
14271,14271,1.22,3,3,1,62.4,8.849
14272,14272,0.7,2,3,2,64.3,7.831
14274,14274,1.21,4,2,2,61.2,8.695
14275,14275,0.24,4,2,7,62.5,6.223
14276,14276,0.3,3,2,6,63.0,6.778
14277,14277,0.28,4,4,5,61.8,6.465
14278,14278,1.53,3,4,1,62.6,9.182
14279,14279,1.51,2,5,1,61.8,9.183
14280,14280,0.7,2,4,2,61.1,7.725
14281,14281,1.51,2,3,4,60.2,9.419
14282,14282,1.05,3,0,4,60.0,8.323
14283,14283,0.46,3,3,2,60.6,6.969
14284,14284,1.04,4,2,4,62.2,8.741
14285,14285,0.27,3,2,5,60.7,6.435
14286,14286,0.5,1,3,2,63.6,7.088
14287,14287,1.15,4,5,3,61.4,9.207
14288,14288,0.41,4,5,2,62.9,6.876
14289,14289,0.3,3,1,4,61.7,6.159
14290,14290,1.19,3,2,3,61.0,8.758
14291,14291,1.02,4,3,5,61.1,8.992
14292,14292,1.0,1,1,2,60.5,8.263
14293,14293,0.37,4,2,3,61.7,6.402
14294,14294,0.9,2,5,4,62.3,8.517
14295,14295,0.35,4,6,5,61.0,6.813
14296,14296,0.7,2,4,2,61.3,7.784
14297,14297,0.58,2,2,3,61.2,7.398
14298,14298,0.54,4,1,3,61.1,7.138
14299,14299,1.51,2,3,2,60.3,9.379
14300,14300,0.25,4,3,2,62.3,5.894
14301,14301,0.73,3,3,4,63.0,7.895
14304,14304,0.9,3,2,3,61.8,8.332
14305,14305,0.32,4,6,3,61.7,6.879
14306,14306,0.9,3,0,4,62.3,8.063
14307,14307,0.7,3,3,2,60.3,7.682
14309,14309,0.75,4,3,5,61.3,8.168
14310,14310,0.7,2,2,1,61.5,7.6
14311,14311,0.4,4,4,7,62.3,7.164
14312,14312,0.32,2,3,7,62.9,6.861
14313,14313,1.25,2,3,4,62.7,9.057
14314,14314,0.33,2,0,4,61.5,6.073
14315,14315,0.33,2,0,7,60.9,6.271
14316,14316,1.24,3,3,4,62.0,8.962
14317,14317,1.87,4,0,2,62.3,9.224
14318,14318,0.53,4,4,5,62.2,7.677
14319,14319,1.02,4,4,1,62.6,8.487
14320,14320,0.73,3,5,4,62.6,7.947
14321,14321,0.55,3,6,2,61.6,7.437
14322,14322,0.3,4,2,6,62.0,6.778
14323,14323,1.01,4,5,3,62.5,8.936
14324,14324,0.7,2,5,2,63.3,7.563
14325,14325,0.32,3,5,2,60.2,6.33
14326,14326,0.83,4,3,1,62.4,7.92
14327,14327,0.5,2,5,3,63.4,7.396
14328,14328,0.53,4,4,3,61.5,7.469
14329,14329,0.31,3,6,1,60.1,6.385
14330,14330,0.3,3,3,5,62.6,6.778
14331,14331,0.31,4,2,7,60.0,6.704
14332,14332,1.35,0,2,3,64.5,8.635
14333,14333,1.01,4,4,4,63.2,8.883
14335,14335,1.01,3,2,1,60.6,8.284
14337,14337,0.61,4,6,2,61.6,7.552
14338,14338,0.7,1,4,1,59.0,7.65
14339,14339,0.41,4,6,2,60.8,6.673
14340,14340,1.79,3,1,4,62.6,9.472
14342,14342,0.42,4,4,2,61.9,6.731
14343,14343,0.3,2,3,4,62.8,6.405
14344,14344,0.58,3,3,4,61.5,7.593
14345,14345,0.34,4,6,3,61.3,6.691
14346,14346,1.23,2,2,3,60.6,8.773
14347,14347,0.34,4,4,3,62.1,6.78
14348,14348,1.35,4,0,4,62.3,8.707
14349,14349,0.73,2,3,4,60.7,8.01
14350,14350,0.27,2,3,4,61.9,6.084
14351,14351,1.02,2,2,2,64.4,8.527
14352,14352,0.53,3,3,2,62.1,7.095
14353,14353,1.51,3,3,2,62.5,9.234
14354,14354,0.9,2,3,1,60.1,8.044
14355,14355,0.54,4,5,1,62.1,7.131
14356,14356,0.32,2,1,3,61.1,6.107
14357,14357,0.52,4,5,1,61.8,7.044
14358,14358,0.34,2,3,2,61.2,6.284
14359,14359,0.56,4,4,5,61.9,7.74
14360,14360,0.35,2,5,2,62.7,6.42
14361,14361,0.33,4,4,6,61.8,6.929
14362,14362,0.31,2,6,2,62.1,6.347
14363,14363,0.54,4,4,2,61.8,7.42
14364,14364,0.9,3,2,3,61.8,8.314
14365,14365,0.41,3,0,6,62.2,6.653
14367,14367,0.7,4,5,3,62.1,7.951
14368,14368,0.28,4,3,5,61.4,6.315
14369,14369,0.53,4,3,1,62.3,7.015
14370,14370,1.5,2,4,3,59.1,9.683
14371,14371,0.33,4,3,4,62.1,6.75
14372,14372,0.34,3,3,5,61.2,6.903
14373,14373,0.76,1,3,7,64.6,8.103
14374,14374,0.33,2,5,1,60.0,6.138
14375,14375,0.7,3,3,3,60.8,7.748
14376,14376,0.35,3,4,3,61.5,6.56
14378,14378,0.9,1,5,1,62.0,8.077
14379,14379,0.33,4,6,3,62.6,6.91
14380,14380,0.7,3,3,3,59.4,7.885
14381,14381,0.4,2,5,3,63.8,6.673
14382,14382,0.63,2,6,7,59.6,8.476
14383,14383,0.7,3,5,1,59.8,7.666
14384,14384,0.41,2,3,3,59.9,6.718
14385,14385,0.41,4,6,2,61.0,6.673
14386,14386,1.51,2,0,0,63.3,8.434
14387,14387,1.01,3,2,2,60.0,8.484
14388,14388,1.01,1,4,1,61.5,8.367
14389,14389,0.31,1,2,6,63.1,6.561
14390,14390,0.53,3,3,2,61.0,7.149
14391,14391,0.31,4,5,5,61.3,6.673
14392,14392,0.91,2,2,1,63.3,8.231
14393,14393,0.9,3,1,3,59.1,8.127
14394,14394,0.75,4,0,3,62.3,7.613
14395,14395,0.41,1,5,2,63.3,6.627
14396,14396,0.41,2,3,4,60.0,6.801
14397,14397,0.38,4,5,2,62.3,6.492
14399,14399,0.74,2,0,3,62.3,7.59
14400,14400,0.72,4,5,2,62.3,7.958
14401,14401,1.51,3,5,3,62.2,9.568
14402,14402,0.53,3,2,7,62.5,7.579
14404,14404,0.34,4,4,6,61.4,6.809
14405,14405,0.7,1,2,2,64.2,7.625
14406,14406,1.11,4,4,6,61.9,9.251
14407,14407,0.33,4,1,3,61.5,6.387
14408,14408,0.35,4,3,7,62.6,6.887
14409,14409,0.75,1,4,0,64.0,6.921
14410,14410,0.62,4,4,4,62.3,7.637
14411,14411,0.37,3,5,3,59.5,6.948
14412,14412,0.36,3,6,1,60.9,6.535
14413,14413,0.9,2,4,2,63.4,8.281
14414,14414,0.4,4,5,3,62.1,6.75
14415,14415,1.05,2,3,2,61.6,8.556
14416,14416,0.31,4,4,3,62.4,6.687
14417,14417,1.03,3,2,3,62.6,8.587
14418,14418,0.3,4,4,4,61.8,6.431
14419,14419,0.75,3,6,1,61.3,7.527
14420,14420,0.53,4,3,6,61.2,7.603
14421,14421,0.3,3,3,4,62.2,6.405
14422,14422,0.3,4,3,3,61.6,6.301
14423,14423,0.32,3,5,4,61.3,6.518
14424,14424,0.39,4,4,2,62.5,6.825
14425,14425,1.73,4,0,2,62.6,8.843
14426,14426,1.5,2,3,6,63.3,9.605
14427,14427,1.01,4,3,2,61.8,8.431
14428,14428,0.39,4,4,3,60.0,6.959
14429,14429,0.24,4,6,4,62.6,6.532
14430,14430,1.73,3,1,2,61.2,9.302
14431,14431,0.31,4,4,3,61.5,6.687
14432,14432,1.14,2,3,3,61.3,8.78
14433,14433,1.3,2,1,3,62.7,8.747
14434,14434,1.17,4,4,2,61.1,8.829
14435,14435,0.7,2,4,1,59.9,7.57
